id,image_path,audio_path,text,shard_id,local_idx,global_idx
292,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/292.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/292.mp3,title:宽拉杆行李箱小型20寸可登机箱女2025新款短途旅行密码皮子18寸 | 商品名称:宽拉杆行李箱小型20寸可登机箱女2025新款短途旅行密码皮子18寸 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:95 | 店铺名称:米曼尼旗舰店 | 所属地区名称:江西 | ASR:宽拉干行李箱小型20寸可登基乡女2025新款短途旅行密码批资18寸。,1,41,291
293,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/293.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/293.mp3,title:出口2025新款行李箱女20寸登机箱24万向轮旅行箱拉链款学生拉杆 | 商品名称:出口2025新款行李箱女20寸登机箱24万向轮旅行箱拉链款学生拉杆 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:159 | 店铺名称:快乐旅行箱包店 | 所属地区名称:浙江 | ASR:出口2025新款行李箱女20寸登机箱24万项轮旅行箱拉链款学生拉杆,1,42,292
294,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/294.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/294.mp3,title:行李箱24寸女2025新款大容量拉杆箱结实耐用加厚密码旅行皮子男 | 商品名称:行李箱24寸女2025新款大容量拉杆箱结实耐用加厚密码旅行皮子男 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:121 | 店铺名称:星旅仕箱包旗舰店 | 所属地区名称:江西 | ASR:行李箱24寸女2025新款大容量拉干箱皆实耐用加厚密码履行皮自难。,1,43,293
295,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/295.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/295.mp3,title:MCHNA KTCC行李箱女小型登机箱18寸静音新款密码旅行箱男士拉杆 | 商品名称:MCHNA KTCC行李箱女小型登机箱18寸静音新款密码旅行箱男士拉杆 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:151 | 店铺名称:MCHNAKTCC旗舰店 | 所属地区名称:江西 | ASR:同时KTCC行李箱女小型登机箱18寸静音先款密码履行箱男士拉干,1,44,294
296,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/296.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/296.mp3,title:Semir/森马铝框行李箱女新款20寸登机箱旅行箱拉杆箱密码箱男女用 | 商品名称:Semir/森马铝框行李箱女新款20寸登机箱旅行箱拉杆箱密码箱男女用 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:159 | 店铺名称:森马箱包旗舰店 | 所属地区名称:江西 | ASR:Sameir 森马 旅逛 行利 乡 女 新款 二十寸 登基 乡 旅行 乡 拉 干 乡 密 马 乡 男 女 用,1,45,295
297,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/297.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/297.mp3,title:行李箱女小型20寸拉杆箱万向轮24寸男学生耐用结实密码旅行皮子 | 商品名称:行李箱女小型20寸拉杆箱万向轮24寸男学生耐用结实密码旅行皮子 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:103 | 店铺名称:uldum旗舰店 | 所属地区名称:浙江 | ASR:行李箱女小型20寸拉肝箱万项轮24寸男学生内容皆是密码履行皮子。,1,46,296
298,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/298.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/298.mp3,title:袋鼠行李箱男生结实耐用加厚2025新款学生住校拉杆密码旅行皮箱包 | 商品名称:袋鼠行李箱男生结实耐用加厚2025新款学生住校拉杆密码旅行皮箱包 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:114.1 | 店铺名称:袋鼠世家行李箱 | 所属地区名称:河北 | ASR:戴手行李箱男生皆使耐用家后2025新款学生驻小拉杆密码旅行皮箱包,1,47,297
299,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/299.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/299.mp3,title:侧开盖行李箱女20寸可扩展大深仓旅行登机箱2025新款学生拉杆子 | 商品名称:侧开盖行李箱女20寸可扩展大深仓旅行登机箱2025新款学生拉杆子 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:212 | 店铺名称:游漫月间 MoonAmble | 所属地区名称:江西 | ASR:测开盖行李箱女20寸可扩展大声仓旅行登机箱2025新款学生拉杆子。,1,48,298
300,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/300.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/300.mp3,title:行李箱女拉杆箱2023新款旅行箱学生大容量男耐用结实密码皮子 | 商品名称:行李箱女拉杆箱2023新款旅行箱学生大容量男耐用结实密码皮子 | label:行李箱 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:102 | 店铺名称:uldum旗舰店 | 所属地区名称:浙江 | ASR:行李箱女拉甘箱2023新款旅行箱学生大容量南南泳皆使密码脾子。,1,49,299
301,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/301.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/301.mp3,title:飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车 | 商品名称:飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1108 | 店铺名称:飞鸽悠步智行专卖店 | 所属地区名称:广东 | ASR:飞哥电助力自行车24寸成人男女通勤代步可拆卸力电池电动自行单车。,1,50,300
302,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/302.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/302.mp3,title:法克斯高端定制电动自行车 | 商品名称:法克斯高端定制电动自行车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1848 | 店铺名称:法克斯旗舰店 | 所属地区名称:广东 | ASR:法克斯高端定制电动自行车。,1,51,301
303,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/303.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/303.mp3,title:领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车 | 商品名称:领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1378 | 店铺名称:领航者小牛倍瑞专卖店 | 所属地区名称:广东 | ASR:令行者小牛店助力自行车山地车通勤带部越野里电池单车成人车。,1,52,302
304,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/304.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/304.mp3,title:飞鸽电助力自行车26寸越野山地成人男女代步可拆卸锂电池单车 | 商品名称:飞鸽电助力自行车26寸越野山地成人男女代步可拆卸锂电池单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1208 | 店铺名称:飞鸽悠步智行专卖店 | 所属地区名称:广东 | ASR:飞哥电助力自行车26寸月野山地成人男女代步可拆卸力电池单车。,1,53,303
305,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/305.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/305.mp3,title:飞鸽电助力山地自行车26寸越野成人男女代步锂电池电动车电瓶单车 | 商品名称:飞鸽电助力山地自行车26寸越野成人男女代步锂电池电动车电瓶单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1208 | 店铺名称:飞鸽维创专卖店 | 所属地区名称:广东 | ASR:飞哥电助力山地自行车26寸越野成人男女带步里电池电动车电瓶单车,1,54,304
306,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/306.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/306.mp3,title:领航者小牛折叠电动车电瓶自行单车代驾步女生超轻便携新国标助力 | 商品名称:领航者小牛折叠电动车电瓶自行单车代驾步女生超轻便携新国标助力 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:659 | 店铺名称:领航者小牛电动车旗舰店 | 所属地区名称:广东 | ASR:令行者小牛折叠电动车电瓶自行单车代价部女生超轻变胁新国标助理。,1,55,305
307,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/307.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/307.mp3,title:永久可拆锂电助力山地车男女学生双碟刹铝合金车架变速减震 | 商品名称:永久可拆锂电助力山地车男女学生双碟刹铝合金车架变速减震 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:2739 | 店铺名称:永久电助力旗舰店 | 所属地区名称:天津 | ASR:永久可拆立电助力山地车男女学生双碟沙律和金车架变速减震。,1,56,306
308,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/308.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/308.mp3,title:飞鸽电动自行车超轻便携小型代驾折叠电动车代步助力新国标电瓶车 | 商品名称:飞鸽电动自行车超轻便携小型代驾折叠电动车代步助力新国标电瓶车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:568 | 店铺名称:中国飞鸽工厂特卖店 | 所属地区名称:广东 | ASR:飞哥电动自行车超轻便写小型代价折叠电动车代步助理新国标电评车。,1,57,307
309,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/309.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/309.mp3,title:永久折叠电动自行车代驾超轻便携小型代步助力锂电池新国标电瓶车 | 商品名称:永久折叠电动自行车代驾超轻便携小型代步助力锂电池新国标电瓶车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:688 | 店铺名称:永久维创专卖店 | 所属地区名称:广东 | ASR:永久折叠电动自行车代价超轻便写小型代步助理里电池新国标电评车。,1,58,308
310,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/310.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/310.mp3,title:九号电动Fz 110电动自行车代步上班9号智能电瓶车官方 门店自提 | 商品名称:九号电动Fz 110电动自行车代步上班9号智能电瓶车官方 门店自提 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:4182 | 店铺名称:九号电动官方旗舰店 | 所属地区名称:江苏 | ASR:9号电动FC110电动自行车代步上班9号智能电平车官方门点自体,1,59,309
311,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/311.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/311.mp3,title:凤凰D1辐条刀轮| 锂电电动自行车新国标锂电助力车男女士电瓶单车 | 商品名称:凤凰D1辐条刀轮| 锂电电动自行车新国标锂电助力车男女士电瓶单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1269 | 店铺名称:凤凰电动车旗舰店 | 所属地区名称:天津 | ASR:奉皇第一辅调刀轮李电电动自行车新国标李电助理车男女士电瓶单车。,1,60,310
312,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/312.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/312.mp3,"title:【门店自提】台铃新款Q糖电动车48V电瓶车电动自行车代步车助力车 | 商品名称:【门店自提】台铃新款Q糖电动车48V电瓶车电动自行车代步车助力车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1399 | 店铺名称:台铃官方旗舰店 | 所属地区名称:江苏 | ASR:门店自体,台零新款Q-Tang电动车48V电瓶车电动自行车代步车助理车。",1,61,311
313,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/313.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/313.mp3,title:2025年新款电动车电瓶车电动自行车男女代步超长续航新国标可上牌 | 商品名称:2025年新款电动车电瓶车电动自行车男女代步超长续航新国标可上牌 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:418 | 店铺名称:伟大车业 | 所属地区名称:山东 | ASR:2025年新款电动车电瓶车电动自行车男女代步超常续航新国标可上拍,1,62,312
314,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/314.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/314.mp3,title:Bremer电动自行车M20新国标电动车复古跨骑摩托越野电助力3C认证 | 商品名称:Bremer电动自行车M20新国标电动车复古跨骑摩托越野电助力3C认证 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:3448 | 店铺名称:bremer旗舰店 | 所属地区名称:广东 | ASR:Bremmer电动自行车廉20新国标电动车复古跨奇摩托越野电助力3C认证。,1,63,313
315,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/315.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/315.mp3,title:super73s2Y1复古新国标电动自行车小型代步锂电池助力电瓶车女生 | 商品名称:super73s2Y1复古新国标电动自行车小型代步锂电池助力电瓶车女生 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1848 | 店铺名称:法克斯旗舰店 | 所属地区名称:广东 | ASR:Super7-3S-2Y 衣服骨 新国标 电动 自行车小型 代布里 电池助力 电瓶车女生,1,64,314
316,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/316.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/316.mp3,title:baicycle小白电动自行车助力车迷你成人代步便携长续航折叠车 | 商品名称:baicycle小白电动自行车助力车迷你成人代步便携长续航折叠车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1329 | 店铺名称:baicycle旗舰店 | 所属地区名称:广东 | ASR:Basicle 小白电动自行车驻里车迷你城人带步便邪场续航折叠车。,1,65,315
317,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/317.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/317.mp3,title:凤凰折叠电动自行车超轻便携小型代驾车代步助力锂电电瓶车新国标 | 商品名称:凤凰折叠电动自行车超轻便携小型代驾车代步助力锂电电瓶车新国标 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:669 | 店铺名称:中国凤凰电动自行车工厂店 | 所属地区名称:广东 | ASR:奉皇哲谍电动自行车超清辨谐小型代价车代步助理理电电评车新国标。,1,66,316
318,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/318.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/318.mp3,"title:【开箱即骑】凤凰锂电池电动山地自行车成人助力电动车女电瓶单车 | 商品名称:【开箱即骑】凤凰锂电池电动山地自行车成人助力电动车女电瓶单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1419 | 店铺名称:凤凰官方旗舰店 | 所属地区名称:天津 | ASR:开箱极其,奉皇里电池电动山地自行车成人助力电动车女电平单车。",1,67,317
319,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/319.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/319.mp3,title:凤凰新款电助力自行车女士代步通勤电瓶车24寸成人小型电动 | 商品名称:凤凰新款电助力自行车女士代步通勤电瓶车24寸成人小型电动 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1289 | 店铺名称:凤凰旗舰店 | 所属地区名称:广东 | ASR:奉皇新款电助力自行车女士逮捕通勤电评车24寸成人小型电动。,1,68,318
320,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/320.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/320.mp3,title:正步电动车助力自行车折叠电动自行车成人越野电瓶车电单车官方女 | 商品名称:正步电动车助力自行车折叠电动自行车成人越野电瓶车电单车官方女 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:3083 | 店铺名称:zb正步旗舰店 | 所属地区名称:广东 | ASR:正部电动车助力自行车折叠电动自行车成人越野电评车电单车官方女。,1,69,319
321,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/321.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/321.mp3,title:领航者小牛折叠电动助力自行车代步驾女生超轻便携新国标电瓶单车 | 商品名称:领航者小牛折叠电动助力自行车代步驾女生超轻便携新国标电瓶单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:659 | 店铺名称:领航者小牛电动车旗舰店 | 所属地区名称:广东 | ASR:令行者小牛折叠电动助力自行车带部价女生超轻便携新国标电瓶单车。,1,70,320
322,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/322.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/322.mp3,title:飞鸽电助力自行车2025新款电动自行车成人女士亲子小型助力车 | 商品名称:飞鸽电助力自行车2025新款电动自行车成人女士亲子小型助力车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1119 | 店铺名称:飞鸽旗舰店 | 所属地区名称:河北 | ASR:飞哥电助力自行车 2025 新款电动自行车成人女士亲自小型助力车。,1,71,321
323,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/323.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/323.mp3,title:领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车 | 商品名称:领航者小牛电助力自行车山地车通勤代步越野锂电池单车成人车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1378 | 店铺名称:领航者小牛倍瑞专卖店 | 所属地区名称:广东 | ASR:令行者小牛店助力自行车山地车通勤带部越野里电池单车成人车。,1,72,322
324,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/324.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/324.mp3,title:baicycle小白新款折叠电动助力自行车成人超轻新国标电动车迷你型 | 商品名称:baicycle小白新款折叠电动助力自行车成人超轻新国标电动车迷你型 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1449 | 店铺名称:baicycle旗舰店 | 所属地区名称:广东 | ASR:Basicle 小白新款折叠 电动助力 自行车程人超轻轻国标电动车迷你行,1,73,323
325,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/325.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/325.mp3,title:飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车 | 商品名称:飞鸽电助力自行车24寸成人男女通勤代步可拆卸锂电池电动自行单车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1108 | 店铺名称:飞鸽悠步智行专卖店 | 所属地区名称:广东 | ASR:飞哥电助力自行车24寸成人男女通勤代步可拆卸力电池电动自行单车。,1,74,324
326,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/326.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/326.mp3,"title:【超值优惠】super73Y1S20寸电动自行车复古设计成人电瓶车 | 商品名称:【超值优惠】super73Y1S20寸电动自行车复古设计成人电瓶车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1848 | 店铺名称:法克斯旗舰店 | 所属地区名称:广东 | ASR:超值优惠,Super7-3YES20寸电动自行车复古设计成人电评车。",1,75,325
327,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/327.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/327.mp3,title:凤凰Super73电动自行车新国标锂电复古越野雪地助力车小型车 | 商品名称:凤凰Super73电动自行车新国标锂电复古越野雪地助力车小型车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1449 | 店铺名称:凤凰电动车旗舰店 | 所属地区名称:天津 | ASR:奉皇Super73电动自行车新国标理电复古月野雪地驻利车小行车。,1,76,326
328,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/328.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/328.mp3,title:小牛电动车U锂电池新国标电瓶长续航通勤男女成人代步u1e | 商品名称:小牛电动车U锂电池新国标电瓶长续航通勤男女成人代步u1e | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:4049 | 店铺名称:小牛电动旗舰店 | 所属地区名称:江苏 | ASR:小牛电动车优理电池新国标电平常续航通勤男女成人带不优异议。,1,77,327
329,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/329.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/329.mp3,title:EUNORAU有诺D6青春版电助力自行车成人城市通勤公路智能 | 商品名称:EUNORAU有诺D6青春版电助力自行车成人城市通勤公路智能 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:5348 | 店铺名称:有诺旗舰店 | 所属地区名称:浙江 | ASR:Unero有落地6青春板垫助理自行车成人城市通勤公路智能。,1,78,328
330,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/330.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/330.mp3,title:凤凰super73复古新国标电动自行车小型代步锂电池助力电瓶车 | 商品名称:凤凰super73复古新国标电动自行车小型代步锂电池助力电瓶车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:1449 | 店铺名称:凤凰普洛专卖店 | 所属地区名称:天津 | ASR:奉皇Super73复古新国标电动自行车小型代步里电池助理电评车。,1,79,329
331,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/331.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/331.mp3,title:九号电动F90电动车成人代步9号长续航智能电瓶车官方 门店自提 | 商品名称:九号电动F90电动车成人代步9号长续航智能电瓶车官方 门店自提 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:3515 | 店铺名称:九号电动官方旗舰店 | 所属地区名称:江苏 | ASR:9号电动F90电动车成人戴布9号长序行智能电平车官方门电自体,1,80,330
332,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/images_part/332.jpg,/home/zhaoshuai/workspace/CommoditySemanticAlignmentDemo/datas/origin_datas/audio_part/332.mp3,title:途得折叠电动自行车超轻便携代驾电动车小型代步助力锂电池电瓶车 | 商品名称:途得折叠电动自行车超轻便携代驾电动车小型代步助力锂电池电瓶车 | label:电动自行车 | Llabel:出行用品 | 商品分类:出行用品 | 商品价格:588 | 店铺名称:TUDE途得电动车工厂店 | 所属地区名称:天津 | ASR:徒德折叠电动自行车超轻电鞋代价电动车小型代步助力理电池电平车。,1,81,331
